-0.0025138195	0.0154935627
0.0056782100	-0.0106899300
-0.0033062033	-0.0023068575
0.0056843052	0.0005782259
-0.0029526782	-0.0172221943
0.0061109734	-0.0163512257
-0.0008193372	-0.0068250070
0.0025574368	-0.0191818736
-0.0002768591	-0.0172766298
0.0002534286	-0.0096556548
0.0009970503	-0.0108532366
0.0021429592	-0.0284903502
0.0051966844	-0.0222846991
-0.0018860077	-0.0096012193
0.0061231639	-0.0038310525
-0.0024772479	-0.0014358889
0.0064584032	0.0052596820
-0.0045130648	0.0303000284
0.0069521193	0.0183242105
-0.0039096340	0.0066205704
0.0068302141	-0.0137927555
-0.0023980095	-0.0214137305
0.0043555385	-0.0064983937
-0.0017701978	-0.0087846862
0.0056172574	-0.0246798627
0.0000218087	-0.0168955811
0.0036302026	-0.0231556677
0.0015334332	-0.0404117325
0.0018625772	-0.0394863284
0.0005886679	-0.0560891668
-0.0013496248	-0.0376355202
0.0024111506	-0.0469439968
0.0010214313	-0.0381254400
0.0036058216	-0.0464540770
0.0016797194	-0.0552181982
0.0024660079	-0.0665407896
-0.0010570523	-0.0493935959
0.0027585804	-0.0425891539
-0.0010326713	-0.0404661680
0.0041665855	-0.0507544843
-0.0022882949	-0.0426980250
0.0048126830	-0.0524964214
-0.0019896271	-0.0604984452
0.0026793420	-0.0581032816
0.0011738128	-0.0480327075
0.0017162910	-0.0384520532
0.0017162910	-0.0382343111
0.0019052440	-0.0202705843
-0.0010082903	-0.0085125086
0.0003509527	-0.0189641314
0.0005703821	-0.0301234162
-0.0001915254	-0.0373633425
0.0019296251	-0.0276193816
0.0018442914	-0.0259318800
0.0031608676	-0.0541839230
0.0011677176	-0.0621859468
0.0023380075	-0.0565790866
0.0012713370	-0.0510810975
0.0010458124	-0.0493391604
0.0009360977	-0.0741073291
0.0016065763	-0.0818916107
0.0007776209	-0.0792242695
0.0033863922	-0.0810750777
0.0030694387	-0.0890226659
0.0015212426	-0.0912000873
0.0006983825	-0.1123210752
-0.0010753381	-0.1176557577
0.0024233411	-0.1190166461
0.0023806743	-0.1123210752
0.0035509642	-0.1063331662
0.0013261943	-0.1133553504
0.0024842937	-0.1327888366
-0.0018433409	-0.1271275409
0.0022526738	-0.1064964729
-0.0006669557	-0.0926698468
0.0056904005	-0.1015972746
0.0001924760	-0.1017605813
0.0026976278	-0.0863008891
0.0000644755	-0.0806940289
0.0022831501	-0.0866275023
-0.0005450505	-0.0867908089
0.0018503867	-0.1011617904
0.0012896228	-0.0985488846
0.0008568593	-0.0934319443
0.0009726692	-0.0872807287
0.0005947631	-0.0760670084
0.0004728579	-0.0750327332
0.0001010471	-0.0747061200
0.0020759113	-0.0683371623
0.0021307686	-0.0892404080
0.0008202877	-0.0834158057
-0.0004353358	-0.0757948307
-0.0001122870	-0.0601718320
-0.0011484812	-0.0658331277
0.0000522850	-0.0714399879
0.0006800968	-0.0852121784
-0.0014410537	-0.0778633811
0.0037825841	-0.0714944234
-0.0017336262	-0.0576677973
0.0025147700	-0.0522242437
-0.0041351586	-0.0528774702
0.0023501980	-0.0349681789
-0.0043911596	-0.0409016523
0.0034717258	-0.0472161745
-0.0032757270	-0.0483593207
0.0022648644	-0.0328451930
-0.0037877288	-0.0127040448
0.0034351543	0.0134794479
-0.0044521122	0.0041165357
0.0026793420	-0.0165689679
-0.0005755268	-0.0242443784
0.0003875243	-0.0412827011
-0.0006364794	-0.0403572970
0.0011677176	-0.0383431821
-0.0024345811	-0.0405206036
-0.0002524780	-0.0241899429
-0.0000147629	-0.0013814534
-0.0016178163	0.0042254068
0.0038983940	-0.0042121012
-0.0028368683	-0.0178754207
0.0035387737	-0.0235367164
-0.0053481154	-0.0215770371
0.0026732468	-0.0269661552
-0.0031903933	-0.0412827011
