0.0011067650	-0.0189096959
-0.0037755383	-0.0084580730
-0.0019225793	-0.0302867229
-0.0014166727	-0.0231556677
0.0009604787	-0.0106899300
0.0003448575	0.0075459745
-0.0022578186	0.0258907500
0.0021917212	0.0112475909
-0.0072071697	-0.0107443655
0.0017345767	-0.0238088941
-0.0057930694	-0.0206516330
0.0043677291	-0.0072060557
-0.0055126874	0.0112475909
0.0043494433	-0.0034500037
-0.0057625931	-0.0125951737
0.0026854373	-0.0174943720
-0.0053176391	0.0028645184
0.0047334447	-0.0066072648
-0.0036780141	0.0088524273
0.0037399173	0.0013947589
-0.0047081131	0.0031911316
0.0015943858	0.0060762150
-0.0046349700	-0.0114520275
0.0036850599	-0.0171677587
-0.0006181936	-0.0075326689
0.0016675289	-0.0039943591
0.0000096182	-0.0266395420
-0.0010265760	-0.0486859339
0.0014298137	-0.0710589391
-0.0016909594	-0.0621859468
0.0032096297	-0.0575044907
-0.0041717302	-0.0408472168
0.0044408722	-0.0406839102
-0.0023004854	-0.0279459948
0.0025269605	-0.0166778389
-0.0020993418	-0.0380165689
0.0045566821	-0.0511899686
-0.0035682995	-0.0409016523
0.0021185781	-0.0122141250
-0.0015751494	-0.0161879191
0.0004850484	-0.0131395291
-0.0031111550	-0.0170044521
0.0015029569	-0.0190730025
-0.0007461941	-0.0080225887
0.0026183894	-0.0165145323
-0.0020018176	-0.0423169762
0.0016126715	-0.0554903759
-0.0015873400	-0.0436234291
0.0005033342	-0.0268572841
-0.0005389552	-0.0007282270
0.0023501980	0.0081992009
-0.0022821996	0.0076548455
-0.0003804785	0.0114108975
-0.0022212470	0.0079814588
0.0028195330	0.0129895280
0.0020759113	-0.0162423546
0.0032644870	-0.0297968030
-0.0014593395	-0.0214137305
0.0024781985	-0.0020891154
-0.0035865852	-0.0094923482
0.0023806743	-0.0149903373
0.0024477222	-0.0280004304
0.0014115280	-0.0238633296
0.0011067650	-0.0080225887
-0.0014044822	0.0076548455
0.0014968616	0.0001427416
-0.0015934352	-0.0210326818
0.0049772551	-0.0039399236
-0.0008315277	-0.0031233905
0.0026915326	0.0124996082
-0.0047751609	0.0119008173
0.0032827728	0.0104854934
-0.0018921030	0.0287213979
0.0060683066	0.0297556730
-0.0015812447	0.0069471836
0.0029597240	-0.0009459691
-0.0028185825	-0.0020346798
0.0016126715	0.0151125139
0.0003021906	0.0206649386
0.0058915441	0.0079814588
-0.0023858190	0.0062395216
0.0006069536	0.0048241977
-0.0024345811	-0.0021979864
0.0006740015	0.0127717859
-0.0009717187	0.0133161413
0.0043311575	-0.0261496221
0.0027890567	-0.0419359275
0.0010031455	-0.0399762482
0.0031486771	-0.0295790609
0.0015943858	-0.0203250198
0.0030633434	-0.0284903502
-0.0018677219	-0.0486314984
0.0027463899	-0.0548371495
-0.0049214472	-0.0571778775
0.0069277383	-0.0286536568
0.0011128602	-0.0238633296
0.0076652647	-0.0228834900
-0.0026357247	-0.0117786407
0.0035631547	-0.0334984195
-0.0055431637	-0.0258774445
0.0035814405	-0.0180387273
0.0018199104	-0.0010004046
0.0059585919	-0.0020346798
-0.0023614380	-0.0085125086
0.0010823839	0.0033000027
-0.0024041048	-0.0002927427
0.0033132491	-0.0055185541
0.0018686725	0.0040076646
0.0066839279	-0.0008370980
-0.0014532442	-0.0257141379
0.0005277153	-0.0422081052
-0.0019896271	-0.0387786664
0.0002839049	-0.0326274509
0.0019540061	-0.0219036504
0.0037521078	-0.0324097087
0.0027281041	-0.0569601354
-0.0013679106	-0.0685004689
0.0016309573	-0.0633835286
0.0003631432	-0.0362746318
0.0042823954	-0.0348593079
0.0002656191	-0.0470528679
0.0054222090	-0.0771557191
-0.0048422088	-0.0661597409
0.0047395399	-0.0608250584
-0.0030806787	-0.0355669698
0.0093597470	-0.0486859339
-0.0033427748	-0.0596274766
0.0094694617	-0.0646899814
-0.0050067808	-0.0557625536
0.0088965072	-0.0507544843
-0.0026905820	-0.0492302893
0.0073239302	-0.0351859211
-0.0034951563	-0.0349137434
0.0029292477	-0.0583210237
-0.0011545765	-0.0693714375
0.0030267719	-0.0522242437
0.0046359205	-0.0375810846
0.0026549610	-0.0482504496
0.0025513416	-0.0726920052
0.0010519076	-0.0719299077
0.0003875243	-0.0589198146
0.0013200991	-0.0441133489
0.0019479108	-0.0611516716
-0.0016604831	-0.0663230475
0.0029231524	-0.0797141893
0.0011250507	-0.1058432464
0.0033132491	-0.1062787307
0.0015821952	-0.0808029000
0.0037886794	-0.0749782977
-0.0001427633	-0.0772101546
0.0042763002	-0.1026315498
0.0006496205	-0.1208130188
0.0032096297	-0.1142263189
-0.0007583846	-0.1184178552
0.0044774437	-0.1121033330
-0.0011972433	-0.0984400136
0.0075067880	-0.1088916364
-0.0006974320	-0.1019783234
0.0073544065	-0.0830891925
-0.0009717187	-0.0669218384
0.0063182123	-0.0788432207
-0.0020871513	-0.0936496864
0.0060926876	-0.0771557191
-0.0031416313	-0.0613149782
0.0067387852	-0.0697524862
0.0002473333	-0.0699157929
0.0025086748	-0.0716577300
0.0023075312	-0.0632202220
0.0011372413	-0.0552726338
0.0035936310	-0.0748149911
-0.0002768591	-0.0823270950
0.0039959182	-0.0724742630
-0.0012338149	-0.0917988782
0.0046785873	-0.0946839616
-0.0031782028	-0.0877162130
0.0065010701	-0.0804762868
-0.0038486814	-0.0900025055
0.0076591695	-0.1078029257
-0.0045740174	-0.0968069475
0.0091464129	-0.0955549302
-0.0009839092	-0.0768291059
0.0062267834	-0.0591919923
-0.0011119097	-0.0827081438
0.0026488657	-0.0979500938
-0.0021481039	-0.0974057384
0.0028500093	-0.0950650104
0.0057635436	-0.0874440354
0.0024660079	-0.0864097602
0.0052942086	-0.0743795068
-0.0003256211	-0.0686637755
0.0061658308	-0.0544016652
-0.0022578186	-0.0432423804
0.0107921331	-0.0461818993
-0.0032330602	-0.0490125471
0.0043372528	-0.0515710173
-0.0068475493	-0.0518976305
0.0069033572	-0.0370911648
-0.0015324826	-0.0202161487
0.0130534746	-0.0340427748
-0.0006181936	-0.0449843175
0.0037521078	-0.0465629480
-0.0028612493	-0.0389419730
0.0034717258	-0.0284903502
0.0027890567	-0.0109076721
0.0050930650	-0.0149359018
0.0008690498	-0.0305044650
-0.0000574297	-0.0269661552
0.0017894341	-0.0329540641
0.0029353430	-0.0350226145
0.0061109734	-0.0381798755
0.0056477337	-0.0396496350
0.0043860148	-0.0305044650
0.0029597240	-0.0338250327
0.0029231524	-0.0309943848
0.0008020020	-0.0329540641
0.0040081087	-0.0312121270
0.0051844939	-0.0309943848
0.0020576255	-0.0021979864
0.0058366867	-0.0127040448
0.0030267719	-0.0211415529
0.0067997378	-0.0098733970
0.0023136264	0.0156568693
0.0060561161	0.0075459745
-0.0002037159	0.0023201630
0.0023136264	-0.0115064630
0.0054587806	-0.0130306580
